987,MPP2
988,MPP5
989,MPRIP
990,MRE11A
991,MRFAP1
992,MRPL12
993,MRPL19
994,MRPL38
995,MRPS18B
996,MSH2
997,MSH6
998,MTAP
999,MTCH2
1000,MTG1
1001,MTHFS
1002,MTIF2
1003,MTMR12
1004,MTPN
1005,MTR
1006,MTX1
1007,MUC1
1008,MXD4
1009,MYB
1010,MYBL1
1011,MYC
1012,MYCN
1013,MYD88
1014,MYH9
1015,MYO10
1016,MYO18A
1017,MYO1A
1018,MYO5A
1019,MYO9B
1020,MYOCD
1021,NAB1
1022,NACC1
1023,NAGPA
1024,NASP
1025,NBL1
1026,NCAM1
1027,NCAPD2
1028,NCAPD3
1029,NCAPG
1030,NCAPH
1031,NCDN
1032,NCOA2
1033,NCOA3
1034,NCOA4
1035,NCOA7
1036,NCOR1
1037,NCS1
1038,NDUFA13
1039,NDUFV1
1040,NEK1
1041,NEO1
1042,NF2
1043,NFE2L1
1044,NFIA
1045,NFIB
1046,NFIX
1047,NFKB1
1048,NIN
1049,NIPBL
1050,NKIRAS2
1051,NLE1
1052,NLK
1053,NMD3
1054,NME4
1055,NOC2L
1056,NOG
1057,NOLC1
1058,NOM1
1059,NOMO3
1060,NONO
1061,NOTCH1
1062,NOTCH2
1063,NOTCH3
1064,NOTCH4
1065,NPAS2
1066,NPM1
1067,NPPB
1068,NR1I2
1069,NR2F6
1070,NR3C1
1071,NR4A2
1072,NR5A2
1073,NR6A1
1074,NRAS
1075,NRBP1
1076,NRIP2
1077,NRP1
1078,NSFL1C
1079,NSL1
1080,NSUN4
1081,NT5C2
1082,NT5E
1083,NTF3
1084,NTRK3
1085,NTS
1086,NUAK1
1087,NUCB1
1088,NUCKS1
1089,NUDC
1090,NUDT21
1091,NUFIP2
1092,NUMB
1093,NUP160
1094,NUP210
1095,NUP50
1096,NUP54
1097,NUPL1
1098,NXN
1099,NXPH2
1100,NXT2
1101,NYNRIN
1102,OASL
1103,OAT
1104,OCRL
1105,ODF2
1106,OPRM1
1107,ORAI2
1108,OSTF1
1109,OTX1
1110,OXTR
1111,P2RX7
1112,P4HB
1113,PA2G4
1114,PACS2
1115,PACSIN3
1116,PAFAH1B1
1117,PAFAH1B3
1118,PAK1
1119,PAK7
1120,PARD6B
1121,PARP1
1122,PARP10
1123,PARVA
1124,PAX3
1125,PBK
1126,PBLD
1127,PBXIP1
1128,PCDH7
1129,PCNT
1130,PCSK5
1131,PDCD10
1132,PDCD4
1133,PDCD6IP
1134,PDGFC
1135,PDIA3
1136,PDIK1L
1137,PDK1
1138,PDLIM7
1139,PEBP1
1140,PEG10
1141,PELI1
1142,PER1
1143,PEX11B
1144,PEX7
1145,PFDN1
1146,PFKL
1147,PFKP
1148,PGAM1
1149,PGD
1150,PHACTR4
1151,PHB
1152,PHC2
1153,PHF23
1154,PHGDH
1155,PHKA1
1156,PHKB
1157,PHLDA1
1158,PHLDB2
1159,PI4KA
1160,PICALM
1161,PIGR
1162,PIGT
1163,PIK3R1
1164,PIK3R2
1165,PIK3R3
1166,PIM1
1167,PIN1
1168,PIR
1169,PKD1
1170,PLAG1
1171,PLAGL1
1172,PLAU
1173,PLCB3
1174,PLEKHA4
1175,PLEKHB2
1176,PLEKHG2
1177,PLK1
1178,PLK2
1179,PLS3
1180,PLXNA1
1181,PLXNB2
1182,PMS1
1183,PNN
1184,PNP
1185,POLA2
1186,POLD1
1187,POLDIP3
1188,POLE2
1189,POLG
1190,POLR2A
1191,POLR2D
1192,POLR2I
1193,POLR2K
1194,POLR3D
1195,POLR3H
1196,POLRMT
1197,POM121
1198,POU4F2
1199,PPAP2C
1200,PPARA
1201,PPARG
1202,PPARGC1A
1203,PPARGC1B
1204,PPIA
1205,PPIB
1206,PPIF
1207,PPM1A
1208,PPM1D
1209,PPM1G
1210,PPP1CA
1211,PPP1R13B
1212,PPP1R16A
